participant,group,block,sep,fixated,correct
24,no instruction,1,330,1,0
24,no instruction,1,284,1,0
24,no instruction,1,640,1,NA
24,no instruction,1,153,1,1
24,no instruction,1,188,1,1
24,no instruction,1,640,1,1
24,no instruction,1,224,1,1
24,no instruction,1,224,1,1
24,no instruction,1,640,1,1
24,no instruction,1,330,1,0
24,no instruction,1,259,1,0
24,no instruction,1,188,1,1
24,no instruction,1,259,1,1
24,no instruction,1,640,1,NA
24,no instruction,1,224,1,1
24,no instruction,1,640,1,0
24,no instruction,1,295,1,1
24,no instruction,1,259,1,0
24,no instruction,1,640,1,0
24,no instruction,1,259,3,NA
24,no instruction,1,259,2,NA
24,no instruction,1,259,1,0
24,no instruction,1,295,1,NA
24,no instruction,1,188,1,1
24,no instruction,1,259,1,NA
24,no instruction,1,117,1,NA
24,no instruction,1,117,1,NA
24,no instruction,1,330,1,1
24,no instruction,1,188,1,NA
24,no instruction,1,284,1,0
24,no instruction,1,295,1,0
24,no instruction,1,153,1,1
24,no instruction,1,259,3,NA
24,no instruction,1,295,1,0
24,no instruction,1,284,3,NA
24,no instruction,1,224,2,NA
24,no instruction,1,330,1,1
24,no instruction,1,640,1,0
24,no instruction,1,295,1,1
24,no instruction,1,224,1,1
24,no instruction,1,330,1,1
24,no instruction,1,330,1,1
24,no instruction,1,153,1,NA
24,no instruction,1,640,1,0
24,no instruction,1,117,1,1
24,no instruction,1,117,1,1
24,no instruction,1,330,1,0
24,no instruction,1,259,1,0
24,no instruction,1,117,2,NA
24,no instruction,1,188,2,NA
24,no instruction,1,153,1,1
24,no instruction,1,224,1,1
24,no instruction,1,284,1,1
24,no instruction,1,295,1,0
24,no instruction,1,224,1,NA
24,no instruction,1,295,1,0
24,no instruction,1,259,1,1
24,no instruction,1,259,1,0
24,no instruction,1,224,1,1
24,no instruction,1,188,1,1
24,no instruction,1,153,1,1
24,no instruction,1,330,1,1
24,no instruction,1,153,1,0
24,no instruction,1,284,1,1
24,no instruction,1,188,1,0
24,no instruction,1,188,1,1
24,no instruction,1,259,1,1
24,no instruction,1,330,1,NA
24,no instruction,1,640,1,0
24,no instruction,1,295,1,0
24,no instruction,1,640,1,0
24,no instruction,1,117,1,1
24,no instruction,1,330,1,0
24,no instruction,1,259,1,0
24,no instruction,1,224,1,1
24,no instruction,1,330,1,1
24,no instruction,1,117,1,1
24,no instruction,1,259,1,1
24,no instruction,1,224,1,1
24,no instruction,1,284,1,NA
24,no instruction,1,117,1,1
24,no instruction,1,295,1,0
24,no instruction,1,295,1,1
24,no instruction,1,640,1,1
24,no instruction,1,259,1,1
24,no instruction,1,188,1,1
24,no instruction,1,259,1,1
24,no instruction,1,188,1,1
24,no instruction,1,188,1,NA
24,no instruction,1,330,1,NA
24,no instruction,1,224,1,1
24,no instruction,1,153,1,1
24,no instruction,1,259,1,NA
24,no instruction,1,224,1,1
24,no instruction,1,295,1,0
24,no instruction,1,117,1,1
24,no instruction,1,295,1,0
24,no instruction,1,284,1,NA
24,no instruction,1,295,3,NA
24,no instruction,1,284,1,0
24,no instruction,1,284,1,1
24,no instruction,1,117,1,NA
24,no instruction,1,117,1,1
24,no instruction,1,295,1,NA
24,no instruction,1,153,1,1
24,no instruction,1,153,1,1
24,no instruction,1,224,1,NA
24,no instruction,1,117,1,1
24,no instruction,1,284,1,1
24,no instruction,1,188,1,1
24,no instruction,1,295,1,1
24,no instruction,1,284,1,0
24,no instruction,1,153,1,1
24,no instruction,1,117,1,1
24,no instruction,1,330,1,1
24,no instruction,1,284,1,0
24,no instruction,1,640,1,0
24,no instruction,1,640,1,1
24,no instruction,1,330,1,1
24,no instruction,1,640,1,1
24,no instruction,1,153,1,1
24,no instruction,1,330,1,0
24,no instruction,1,153,1,1
24,no instruction,1,224,1,NA
24,no instruction,1,640,1,1
24,no instruction,1,224,1,1
24,no instruction,1,640,1,1
24,no instruction,1,259,1,1
24,no instruction,1,224,1,1
24,no instruction,1,117,1,1
24,no instruction,1,284,1,NA
24,no instruction,1,153,1,NA
24,no instruction,1,284,1,1
24,no instruction,1,117,1,NA
24,no instruction,1,153,1,1
24,no instruction,1,188,1,1
24,no instruction,1,188,1,1
24,no instruction,1,188,1,1
24,no instruction,1,259,1,NA
24,no instruction,1,640,1,1
24,no instruction,1,330,1,1
24,no instruction,1,640,1,1
24,no instruction,1,330,1,0
24,no instruction,1,188,1,NA
24,no instruction,1,259,1,NA
24,no instruction,1,640,1,0
24,no instruction,1,259,1,1
24,no instruction,1,284,1,0
24,no instruction,1,640,1,0
24,no instruction,1,640,1,1
24,no instruction,1,295,1,1
24,no instruction,1,117,1,1
24,no instruction,1,330,1,0
24,no instruction,1,153,1,1
24,no instruction,1,224,1,1
24,no instruction,1,640,1,0
24,no instruction,1,284,1,1
24,no instruction,1,153,1,NA
24,no instruction,1,224,1,1
24,no instruction,1,153,1,1
24,no instruction,1,188,1,1
24,no instruction,1,117,1,1
24,no instruction,1,117,1,1
24,no instruction,1,188,1,1
24,no instruction,1,153,1,1
24,no instruction,1,188,1,1
24,no instruction,1,330,1,0
24,no instruction,1,259,2,NA
24,no instruction,1,117,1,1
24,no instruction,1,117,1,1
24,no instruction,1,284,1,1
24,no instruction,1,224,3,NA
24,no instruction,1,640,1,0
24,no instruction,1,259,3,NA
24,no instruction,1,224,1,1
24,no instruction,1,188,1,1
24,no instruction,1,284,1,0
24,no instruction,1,117,1,1
24,no instruction,1,224,1,NA
24,no instruction,1,188,1,1
24,no instruction,1,224,1,1
24,no instruction,1,330,1,1
24,no instruction,1,295,1,1
24,no instruction,1,153,1,1
24,no instruction,1,259,1,0
24,no instruction,1,330,1,NA
24,no instruction,1,640,1,1
24,no instruction,1,295,1,1
24,no instruction,1,153,1,1
24,no instruction,1,117,1,1
24,no instruction,1,640,1,0
24,no instruction,1,224,1,1
24,no instruction,1,284,1,1
24,no instruction,1,284,1,0
24,no instruction,1,330,1,NA
24,no instruction,1,330,1,1
24,no instruction,1,284,1,1
24,no instruction,1,284,1,1
24,no instruction,1,224,1,1
24,no instruction,1,188,1,1
24,no instruction,1,284,1,1
24,no instruction,1,295,1,1
24,no instruction,1,640,1,NA
24,no instruction,1,295,1,1
24,no instruction,1,295,1,NA
24,no instruction,1,224,1,0
24,no instruction,1,295,1,1
24,no instruction,1,295,1,1
24,no instruction,1,259,1,1
24,no instruction,1,330,1,1
24,no instruction,1,117,2,NA
24,no instruction,1,640,1,0
24,no instruction,1,259,1,1
24,no instruction,1,153,1,NA
24,no instruction,1,188,1,1
24,no instruction,1,224,1,1
24,no instruction,1,153,1,NA
24,no instruction,1,330,1,1
24,no instruction,1,330,1,1
24,no instruction,1,259,1,1
24,no instruction,1,295,1,1
24,no instruction,1,259,1,0
24,no instruction,1,330,1,0
24,no instruction,1,188,1,1
24,no instruction,1,153,1,1
24,no instruction,1,117,1,1
24,no instruction,1,295,1,NA
24,no instruction,1,284,3,NA
24,no instruction,1,153,1,1
24,no instruction,1,117,1,1
24,no instruction,1,259,1,1
24,no instruction,1,188,1,1
24,no instruction,1,640,1,1
24,no instruction,1,640,1,1
24,no instruction,1,224,1,0
24,no instruction,1,330,1,1
24,no instruction,1,330,1,0
24,no instruction,1,117,1,1
24,no instruction,1,330,1,1
24,no instruction,1,153,1,1
24,no instruction,1,224,1,1
24,no instruction,1,153,1,1
24,no instruction,1,117,2,NA
24,no instruction,1,284,1,NA
24,no instruction,1,153,1,1
24,no instruction,1,224,1,1
24,no instruction,1,284,1,1
24,no instruction,1,117,1,1
24,no instruction,1,330,1,1
24,no instruction,1,117,1,1
24,no instruction,1,117,1,1
24,no instruction,1,259,1,1
24,no instruction,1,640,1,0
24,no instruction,1,188,1,1
24,no instruction,1,640,1,0
24,no instruction,1,117,1,NA
24,no instruction,1,117,1,1
24,no instruction,1,153,1,NA
24,no instruction,1,188,1,1
24,no instruction,1,224,1,1
24,no instruction,1,224,1,1
24,no instruction,1,284,1,1
24,no instruction,1,284,1,1
24,no instruction,1,188,1,0
24,no instruction,1,330,1,1
24,no instruction,1,259,1,0
24,no instruction,1,295,1,0
24,no instruction,1,295,1,0
24,no instruction,1,330,1,0
24,no instruction,1,117,1,1
24,no instruction,1,153,1,1
24,no instruction,1,153,1,1
24,no instruction,1,259,1,1
24,no instruction,1,259,1,0
24,no instruction,1,284,1,1
24,no instruction,1,188,1,NA
24,no instruction,1,284,1,1
24,no instruction,1,224,2,NA
24,no instruction,1,330,1,NA
24,no instruction,1,117,1,0
24,no instruction,1,153,1,1
24,no instruction,1,188,1,0
24,no instruction,1,153,1,1
24,no instruction,1,640,1,1
24,no instruction,1,259,1,1
24,no instruction,1,295,1,1
24,no instruction,1,224,1,1
24,no instruction,1,284,1,0
24,no instruction,1,188,1,1
24,no instruction,1,640,1,0
24,no instruction,1,330,1,1
24,no instruction,1,259,1,1
24,no instruction,1,295,1,0
24,no instruction,1,153,1,1
24,no instruction,1,640,1,1
24,no instruction,1,640,1,1
24,no instruction,1,117,1,NA
24,no instruction,1,295,2,NA
24,no instruction,1,153,1,1
24,no instruction,1,224,1,1
24,no instruction,1,295,1,1
24,no instruction,1,295,1,0
24,no instruction,1,188,1,1
24,no instruction,1,640,1,NA
24,no instruction,1,284,1,1
24,no instruction,1,188,1,NA
24,no instruction,1,259,1,1
24,no instruction,1,640,1,0
24,no instruction,1,188,1,1
24,no instruction,1,295,1,0
24,no instruction,1,224,1,1
24,no instruction,1,259,1,1
24,no instruction,1,284,1,1
24,no instruction,1,295,1,1
24,no instruction,1,224,1,1
24,no instruction,1,295,2,NA
24,no instruction,1,330,1,1
24,no instruction,1,640,1,1
24,no instruction,1,188,1,NA
24,no instruction,1,284,1,1
24,no instruction,1,330,2,NA
24,no instruction,1,259,1,1
24,no instruction,1,259,1,1
24,no instruction,2,224,1,0
24,no instruction,2,188,1,NA
24,no instruction,2,188,1,1
24,no instruction,2,295,3,NA
24,no instruction,2,330,1,1
24,no instruction,2,259,1,1
24,no instruction,2,284,1,NA
24,no instruction,2,153,1,1
24,no instruction,2,224,1,1
24,no instruction,2,295,1,1
24,no instruction,2,259,1,0
24,no instruction,2,117,1,1
24,no instruction,2,640,1,0
24,no instruction,2,153,1,1
24,no instruction,2,640,1,0
24,no instruction,2,224,1,1
24,no instruction,2,259,1,1
24,no instruction,2,117,1,1
24,no instruction,2,259,1,0
24,no instruction,2,640,1,1
24,no instruction,2,330,1,1
24,no instruction,2,295,1,NA
24,no instruction,2,259,1,0
24,no instruction,2,259,1,0
24,no instruction,2,295,1,0
24,no instruction,2,224,1,1
24,no instruction,2,117,1,1
24,no instruction,2,188,1,1
24,no instruction,2,188,1,0
24,no instruction,2,640,1,1
24,no instruction,2,330,1,0
24,no instruction,2,259,1,NA
24,no instruction,2,284,1,1
24,no instruction,2,330,1,0
24,no instruction,2,224,1,1
24,no instruction,2,117,1,1
24,no instruction,2,330,1,NA
24,no instruction,2,224,1,1
24,no instruction,2,284,1,1
24,no instruction,2,117,1,NA
24,no instruction,2,640,1,0
24,no instruction,2,330,1,1
24,no instruction,2,188,1,0
24,no instruction,2,153,1,1
24,no instruction,2,640,1,0
24,no instruction,2,117,1,1
24,no instruction,2,224,1,1
24,no instruction,2,295,1,0
24,no instruction,2,224,1,1
24,no instruction,2,153,1,1
24,no instruction,2,330,1,0
24,no instruction,2,117,1,1
24,no instruction,2,153,1,1
24,no instruction,2,295,1,1
24,no instruction,2,295,1,1
24,no instruction,2,284,1,1
24,no instruction,2,284,1,1
24,no instruction,2,188,1,1
24,no instruction,2,188,1,1
24,no instruction,2,640,1,0
24,no instruction,2,295,1,NA
24,no instruction,2,295,1,1
24,no instruction,2,224,1,1
24,no instruction,2,259,1,NA
24,no instruction,2,330,1,1
24,no instruction,2,295,1,1
24,no instruction,2,284,1,0
24,no instruction,2,330,1,1
24,no instruction,2,259,1,NA
24,no instruction,2,284,1,1
24,no instruction,2,284,1,1
24,no instruction,2,640,1,0
24,no instruction,2,284,1,0
24,no instruction,2,330,1,NA
24,no instruction,2,224,1,NA
24,no instruction,2,117,1,1
24,no instruction,2,117,1,1
24,no instruction,2,188,1,1
24,no instruction,2,640,1,1
24,no instruction,2,188,1,1
24,no instruction,2,153,1,1
24,no instruction,2,259,1,1
24,no instruction,2,153,1,NA
24,no instruction,2,188,1,1
24,no instruction,2,640,1,0
24,no instruction,2,153,1,1
24,no instruction,2,117,1,1
24,no instruction,2,153,1,1
24,no instruction,2,284,1,0
24,no instruction,2,153,1,1
24,no instruction,2,295,1,1
24,no instruction,2,640,1,0
24,no instruction,2,284,1,1
24,no instruction,2,153,1,0
24,no instruction,2,330,1,1
24,no instruction,2,188,1,1
24,no instruction,2,640,1,0
24,no instruction,2,259,1,0
24,no instruction,2,224,1,1
24,no instruction,2,153,1,1
24,no instruction,2,295,1,NA
24,no instruction,2,117,1,NA
24,no instruction,2,640,1,0
24,no instruction,2,153,1,1
24,no instruction,2,188,1,1
24,no instruction,2,224,1,1
24,no instruction,2,188,1,1
24,no instruction,2,284,1,1
24,no instruction,2,640,1,0
24,no instruction,2,153,1,1
24,no instruction,2,153,1,1
24,no instruction,2,640,1,0
24,no instruction,2,295,1,0
24,no instruction,2,259,1,NA
24,no instruction,2,284,1,NA
24,no instruction,2,153,1,1
24,no instruction,2,224,1,0
24,no instruction,2,188,1,NA
24,no instruction,2,117,1,NA
24,no instruction,2,224,1,1
24,no instruction,2,188,1,1
24,no instruction,2,284,1,1
24,no instruction,2,188,1,1
24,no instruction,2,259,1,1
24,no instruction,2,153,1,1
24,no instruction,2,284,1,NA
24,no instruction,2,640,1,0
24,no instruction,2,330,1,1
24,no instruction,2,224,1,0
24,no instruction,2,330,1,1
24,no instruction,2,284,1,NA
24,no instruction,2,224,1,1
24,no instruction,2,188,1,1
24,no instruction,2,259,1,0
24,no instruction,2,295,1,0
24,no instruction,2,330,1,1
24,no instruction,2,259,1,0
24,no instruction,2,330,1,0
24,no instruction,2,224,1,1
24,no instruction,2,259,1,1
24,no instruction,2,153,1,1
24,no instruction,2,117,1,NA
24,no instruction,2,117,1,1
24,no instruction,2,117,1,1
24,no instruction,2,330,1,0
24,no instruction,2,330,1,0
24,no instruction,2,295,1,0
24,no instruction,2,330,1,0
24,no instruction,2,259,1,0
24,no instruction,2,224,1,NA
24,no instruction,2,284,1,NA
24,no instruction,2,117,1,1
24,no instruction,2,117,1,1
24,no instruction,2,295,1,0
24,no instruction,2,117,1,1
24,no instruction,2,188,1,1
24,no instruction,2,259,1,1
24,no instruction,2,259,1,1
24,no instruction,2,188,1,1
24,no instruction,2,295,1,0
24,no instruction,2,640,1,1
24,no instruction,2,284,1,1
24,no instruction,2,284,1,1
24,no instruction,2,640,1,0
24,no instruction,2,295,1,1
24,no instruction,2,224,1,1
24,no instruction,2,259,1,1
24,no instruction,2,640,1,0
24,no instruction,2,295,1,1
24,no instruction,2,153,1,1
24,no instruction,2,284,1,1
24,no instruction,2,295,1,0
24,no instruction,2,224,1,NA
24,no instruction,2,153,1,1
24,no instruction,2,188,1,1
24,no instruction,2,640,1,0
24,no instruction,2,117,1,1
24,no instruction,2,117,1,0
24,no instruction,2,330,1,1
24,no instruction,2,330,1,0
24,no instruction,2,295,1,0
24,no instruction,2,330,1,0
24,no instruction,2,117,1,1
24,no instruction,2,330,1,0
24,no instruction,2,188,1,0
24,no instruction,2,259,1,1
24,no instruction,2,153,1,1
24,no instruction,2,284,1,0
24,no instruction,2,640,1,0
24,no instruction,2,188,1,1
24,no instruction,2,224,1,1
24,no instruction,2,295,1,1
24,no instruction,2,259,1,1
24,no instruction,2,259,1,1
24,no instruction,2,117,1,1
24,no instruction,2,224,1,1
24,no instruction,2,153,1,NA
24,no instruction,2,259,1,1
24,no instruction,2,117,1,NA
24,no instruction,2,153,1,NA
24,no instruction,2,188,1,1
24,no instruction,2,295,1,1
24,no instruction,2,284,1,1
24,no instruction,2,284,1,1
24,no instruction,2,259,1,0
24,no instruction,2,284,1,1
24,no instruction,2,295,1,0
24,no instruction,2,284,1,1
24,no instruction,2,295,2,NA
24,no instruction,2,117,1,1
24,no instruction,2,224,3,NA
24,no instruction,2,259,1,1
24,no instruction,2,224,1,1
24,no instruction,2,330,1,NA
24,no instruction,2,284,1,1
24,no instruction,2,640,1,1
24,no instruction,2,153,1,1
24,no instruction,2,259,1,0
24,no instruction,2,295,1,1
24,no instruction,2,224,1,1
24,no instruction,2,153,1,1
24,no instruction,2,188,1,1
24,no instruction,2,117,1,1
24,no instruction,2,640,1,0
24,no instruction,2,295,1,1
24,no instruction,2,188,1,1
24,no instruction,2,284,1,0
24,no instruction,2,640,1,0
24,no instruction,2,153,1,1
24,no instruction,2,188,1,1
24,no instruction,2,117,1,1
24,no instruction,2,284,1,1
24,no instruction,2,330,1,1
24,no instruction,2,330,1,1
24,no instruction,2,259,1,1
24,no instruction,2,640,1,0
24,no instruction,2,330,1,0
24,no instruction,2,284,1,1
24,no instruction,2,188,1,1
24,no instruction,2,224,1,1
24,no instruction,2,224,1,1
24,no instruction,2,295,1,1
24,no instruction,2,640,1,1
24,no instruction,2,640,1,1
24,no instruction,2,640,1,0
24,no instruction,2,295,1,1
24,no instruction,2,188,1,1
24,no instruction,2,117,1,NA
24,no instruction,2,153,1,1
24,no instruction,2,153,1,1
24,no instruction,2,224,1,1
24,no instruction,2,224,1,1
24,no instruction,2,188,1,1
24,no instruction,2,259,1,1
24,no instruction,2,330,1,0
24,no instruction,2,188,1,1
24,no instruction,2,330,1,1
24,no instruction,2,117,1,1
24,no instruction,2,224,1,1
24,no instruction,2,295,1,1
24,no instruction,2,117,1,1
24,no instruction,2,153,1,1
24,no instruction,2,284,1,1
24,no instruction,2,153,1,NA
24,no instruction,2,640,1,1
24,no instruction,2,640,1,0
24,no instruction,2,330,1,0
24,no instruction,2,117,1,NA
24,no instruction,2,330,1,1
24,no instruction,2,259,1,1
24,no instruction,2,224,1,1
24,no instruction,2,640,1,0
24,no instruction,2,153,1,NA
24,no instruction,2,259,1,NA
24,no instruction,2,330,1,1
24,no instruction,2,117,1,1
24,no instruction,2,295,1,0
24,no instruction,2,188,1,1
24,no instruction,2,224,1,1
24,no instruction,2,153,1,1
24,no instruction,2,640,1,0
24,no instruction,2,188,1,1
24,no instruction,2,284,1,1
24,no instruction,2,295,1,1
24,no instruction,2,259,1,1
24,no instruction,2,640,1,0
24,no instruction,2,640,1,0
24,no instruction,2,330,1,1
24,no instruction,2,188,1,0
24,no instruction,2,640,1,1
24,no instruction,2,224,1,1
24,no instruction,2,284,1,1
24,no instruction,2,259,1,1
24,no instruction,2,284,1,1
24,no instruction,2,224,1,1
24,no instruction,2,330,1,1
24,no instruction,2,284,1,0
24,no instruction,2,188,1,1
24,no instruction,2,117,1,1
24,no instruction,2,295,1,NA
24,no instruction,2,284,1,0
24,no instruction,2,224,1,1
24,no instruction,2,224,1,1
24,no instruction,2,295,1,0
24,no instruction,2,284,1,1
24,no instruction,2,295,1,1
24,no instruction,2,640,1,0
24,no instruction,2,330,1,1
24,no instruction,2,259,1,1
24,no instruction,2,295,1,0
24,no instruction,2,117,1,1
24,no instruction,2,330,1,0
24,no instruction,2,295,1,1
24,no instruction,2,284,1,0
24,no instruction,2,295,1,1
24,no instruction,2,188,1,1
24,no instruction,2,224,1,1
24,no instruction,2,117,1,NA
24,no instruction,2,188,1,NA
24,no instruction,2,188,1,1
24,no instruction,2,259,1,1
24,no instruction,2,117,1,1
24,no instruction,2,640,1,1
24,no instruction,2,259,1,1
24,no instruction,2,330,1,NA
24,no instruction,2,153,1,1
24,no instruction,2,224,1,1
24,no instruction,2,259,1,1
24,no instruction,2,188,1,1
24,no instruction,2,117,1,1
24,no instruction,2,330,1,1
24,no instruction,2,640,1,1
24,no instruction,2,117,1,1
24,no instruction,2,153,1,1
24,no instruction,2,188,1,1
24,no instruction,2,330,1,0
24,no instruction,2,153,1,1
24,no instruction,2,330,1,1
24,no instruction,2,153,1,1
24,no instruction,2,330,1,0
24,no instruction,2,224,1,1
24,no instruction,2,153,1,1
24,no instruction,2,284,1,0
24,no instruction,2,117,1,1
24,no instruction,2,259,1,0
24,no instruction,2,640,1,0
24,no instruction,2,259,1,1
24,no instruction,2,224,1,1
24,no instruction,2,153,1,1
24,no instruction,2,284,1,NA
24,no instruction,2,117,1,1
24,no instruction,2,295,1,NA
24,no instruction,2,295,1,NA
24,no instruction,2,259,1,1
24,no instruction,2,188,1,1
24,no instruction,2,117,1,NA
24,no instruction,2,153,1,NA
24,no instruction,2,153,1,1
24,no instruction,2,284,1,NA
24,no instruction,2,640,1,1
25,instruction,1,352,1,1
25,instruction,1,246,1,1
25,instruction,1,423,2,1
25,instruction,1,640,3,1
25,instruction,1,281,1,1
25,instruction,1,246,1,1
25,instruction,1,423,2,1
