.chain,.iteration,.draw,hoop,.value,param,group
2,936,3436,near,-1.8353,hu,prior
2,937,3437,near,2.23128,hu,prior
2,938,3438,near,-0.487783,hu,prior
2,939,3439,near,-0.286181,hu,prior
2,940,3440,near,-1.19041,hu,prior
2,941,3441,near,1.05062,hu,prior
2,942,3442,near,-0.0843677,hu,prior
2,943,3443,near,0.0786466,hu,prior
2,944,3444,near,1.01687,hu,prior
2,945,3445,near,-1.0147,hu,prior
2,946,3446,near,1.00374,hu,prior
2,947,3447,near,-1.78841,hu,prior
2,948,3448,near,1.90661,hu,prior
2,949,3449,near,-1.98235,hu,prior
2,950,3450,near,0.481433,hu,prior
2,951,3451,near,0.99268,hu,prior
2,952,3452,near,1.05561,hu,prior
2,953,3453,near,-1.54765,hu,prior
2,954,3454,near,0.758455,hu,prior
2,955,3455,near,1.71232,hu,prior
2,956,3456,near,-2.78097,hu,prior
2,957,3457,near,-2.3977,hu,prior
2,958,3458,near,0.700101,hu,prior
2,959,3459,near,-0.626696,hu,prior
2,960,3460,near,-1.71794,hu,prior
2,961,3461,near,0.300977,hu,prior
2,962,3462,near,-0.777555,hu,prior
2,963,3463,near,1.32483,hu,prior
2,964,3464,near,1.55659,hu,prior
2,965,3465,near,-0.864155,hu,prior
2,966,3466,near,1.27617,hu,prior
2,967,3467,near,-0.0808188,hu,prior
2,968,3468,near,0.189464,hu,prior
2,969,3469,near,1.3234,hu,prior
2,970,3470,near,-1.86579,hu,prior
2,971,3471,near,-0.0722971,hu,prior
2,972,3472,near,-0.994252,hu,prior
2,973,3473,near,0.624793,hu,prior
2,974,3474,near,-2.44294,hu,prior
2,975,3475,near,-0.453938,hu,prior
2,976,3476,near,0.226,hu,prior
2,977,3477,near,1.83018,hu,prior
2,978,3478,near,1.46796,hu,prior
2,979,3479,near,-1.46344,hu,prior
2,980,3480,near,1.46274,hu,prior
2,981,3481,near,2.08076,hu,prior
2,982,3482,near,-2.07858,hu,prior
2,983,3483,near,1.29478,hu,prior
2,984,3484,near,0.903913,hu,prior
2,985,3485,near,-1.01926,hu,prior
2,986,3486,near,0.0433922,hu,prior
2,987,3487,near,0.0613138,hu,prior
2,988,3488,near,0.216524,hu,prior
2,989,3489,near,-0.272774,hu,prior
2,990,3490,near,0.290885,hu,prior
2,991,3491,near,-2.07069,hu,prior
2,992,3492,near,1.56191,hu,prior
2,993,3493,near,1.24233,hu,prior
2,994,3494,near,0.997688,hu,prior
2,995,3495,near,-1.6578,hu,prior
2,996,3496,near,0.798813,hu,prior
2,997,3497,near,0.265833,hu,prior
2,998,3498,near,1.50481,hu,prior
2,999,3499,near,-1.51671,hu,prior
2,1000,3500,near,-1.13572,hu,prior
2,1001,3501,near,2.46696,hu,prior
2,1002,3502,near,-1.43747,hu,prior
2,1003,3503,near,2.45201,hu,prior
2,1004,3504,near,-2.44289,hu,prior
2,1005,3505,near,2.43984,hu,prior
2,1006,3506,near,1.6166,hu,prior
2,1007,3507,near,-0.280493,hu,prior
2,1008,3508,near,-0.888078,hu,prior
2,1009,3509,near,1.49229,hu,prior
2,1010,3510,near,-0.487609,hu,prior
2,1011,3511,near,0.482647,hu,prior
2,1012,3512,near,3.14215,hu,prior
2,1013,3513,near,-3.14499,hu,prior
2,1014,3514,near,-3.03712,hu,prior
2,1015,3515,near,2.50802,hu,prior
2,1016,3516,near,1.72353,hu,prior
2,1017,3517,near,-0.426978,hu,prior
2,1018,3518,near,-2.03564,hu,prior
2,1019,3519,near,2.05868,hu,prior
2,1020,3520,near,-3.46187,hu,prior
2,1021,3521,near,3.75004,hu,prior
2,1022,3522,near,-0.309961,hu,prior
2,1023,3523,near,-0.497743,hu,prior
2,1024,3524,near,0.48323,hu,prior
2,1025,3525,near,-1.06198,hu,prior
2,1026,3526,near,0.94092,hu,prior
2,1027,3527,near,-0.789094,hu,prior
2,1028,3528,near,0.130894,hu,prior
2,1029,3529,near,0.0402523,hu,prior
2,1030,3530,near,-0.0427887,hu,prior
2,1031,3531,near,0.585268,hu,prior
2,1032,3532,near,2.25801,hu,prior
2,1033,3533,near,1.17485,hu,prior
2,1034,3534,near,-0.603323,hu,prior
2,1035,3535,near,-2.76792,hu,prior
2,1036,3536,near,-1.80351,hu,prior
2,1037,3537,near,1.80626,hu,prior
2,1038,3538,near,-1.04555,hu,prior
2,1039,3539,near,0.965425,hu,prior
2,1040,3540,near,-0.607921,hu,prior
2,1041,3541,near,-1.15222,hu,prior
2,1042,3542,near,-2.32394,hu,prior
2,1043,3543,near,0.443333,hu,prior
2,1044,3544,near,1.65122,hu,prior
2,1045,3545,near,-1.72012,hu,prior
2,1046,3546,near,2.52521,hu,prior
2,1047,3547,near,-2.5599,hu,prior
2,1048,3548,near,3.19537,hu,prior
2,1049,3549,near,-2.02026,hu,prior
2,1050,3550,near,1.60001,hu,prior
2,1051,3551,near,2.74858,hu,prior
2,1052,3552,near,1.98382,hu,prior
2,1053,3553,near,-2.14277,hu,prior
2,1054,3554,near,0.400353,hu,prior
2,1055,3555,near,0.374612,hu,prior
2,1056,3556,near,0.108282,hu,prior
2,1057,3557,near,-0.594237,hu,prior
2,1058,3558,near,1.14628,hu,prior
2,1059,3559,near,-0.404772,hu,prior
2,1060,3560,near,0.399742,hu,prior
2,1061,3561,near,1.01374,hu,prior
2,1062,3562,near,0.292377,hu,prior
2,1063,3563,near,-0.786846,hu,prior
2,1064,3564,near,1.3675,hu,prior
2,1065,3565,near,-0.80893,hu,prior
2,1066,3566,near,-2.15309,hu,prior
2,1067,3567,near,2.19199,hu,prior
2,1068,3568,near,-2.19558,hu,prior
2,1069,3569,near,0.611089,hu,prior
2,1070,3570,near,0.765754,hu,prior
2,1071,3571,near,-0.991646,hu,prior
2,1072,3572,near,0.98746,hu,prior
2,1073,3573,near,-1.30524,hu,prior
2,1074,3574,near,-1.53964,hu,prior
2,1075,3575,near,1.54212,hu,prior
2,1076,3576,near,1.45729,hu,prior
2,1077,3577,near,-0.930087,hu,prior
2,1078,3578,near,0.753874,hu,prior
2,1079,3579,near,-0.75276,hu,prior
2,1080,3580,near,-0.202074,hu,prior
2,1081,3581,near,-1.8529,hu,prior
2,1082,3582,near,1.93807,hu,prior
2,1083,3583,near,0.519302,hu,prior
2,1084,3584,near,-0.515712,hu,prior
2,1085,3585,near,-0.00106719,hu,prior
2,1086,3586,near,0.196918,hu,prior
2,1087,3587,near,-0.20119,hu,prior
2,1088,3588,near,-0.315822,hu,prior
2,1089,3589,near,1.2603,hu,prior
2,1090,3590,near,-0.561425,hu,prior
2,1091,3591,near,0.514698,hu,prior
2,1092,3592,near,1.82946,hu,prior
2,1093,3593,near,-1.54166,hu,prior
2,1094,3594,near,0.454918,hu,prior
2,1095,3595,near,0.602106,hu,prior
2,1096,3596,near,0.760503,hu,prior
2,1097,3597,near,-2.19569,hu,prior
2,1098,3598,near,3.01543,hu,prior
2,1099,3599,near,-1.89354,hu,prior
2,1100,3600,near,0.453809,hu,prior
2,1101,3601,near,-0.237721,hu,prior
2,1102,3602,near,0.235951,hu,prior
2,1103,3603,near,0.720285,hu,prior
2,1104,3604,near,1.58114,hu,prior
2,1105,3605,near,-1.58186,hu,prior
2,1106,3606,near,-0.319122,hu,prior
2,1107,3607,near,-0.498683,hu,prior
2,1108,3608,near,0.810321,hu,prior
2,1109,3609,near,-1.05406,hu,prior
2,1110,3610,near,1.684,hu,prior
2,1111,3611,near,-1.0046,hu,prior
2,1112,3612,near,1.00149,hu,prior
2,1113,3613,near,-1.01209,hu,prior
2,1114,3614,near,1.36777,hu,prior
2,1115,3615,near,-1.74327,hu,prior
2,1116,3616,near,-1.50145,hu,prior
2,1117,3617,near,1.74907,hu,prior
2,1118,3618,near,1.03733,hu,prior
2,1119,3619,near,1.23122,hu,prior
2,1120,3620,near,-0.977618,hu,prior
2,1121,3621,near,-1.51412,hu,prior
2,1122,3622,near,1.79252,hu,prior
2,1123,3623,near,-1.78847,hu,prior
2,1124,3624,near,0.24367,hu,prior
2,1125,3625,near,1.80111,hu,prior
2,1126,3626,near,-0.471451,hu,prior
2,1127,3627,near,-1.5221,hu,prior
2,1128,3628,near,-0.106533,hu,prior
2,1129,3629,near,0.534354,hu,prior
2,1130,3630,near,-1.1322,hu,prior
2,1131,3631,near,-0.192584,hu,prior
2,1132,3632,near,-1.33244,hu,prior
2,1133,3633,near,-0.704045,hu,prior
2,1134,3634,near,0.925131,hu,prior
2,1135,3635,near,-0.51628,hu,prior
2,1136,3636,near,-0.294046,hu,prior
2,1137,3637,near,0.581534,hu,prior
2,1138,3638,near,-3.38862,hu,prior
2,1139,3639,near,-0.50467,hu,prior
2,1140,3640,near,3.62917,hu,prior
2,1141,3641,near,1.78211,hu,prior
2,1142,3642,near,-0.495275,hu,prior
2,1143,3643,near,-0.666807,hu,prior
2,1144,3644,near,1.44695,hu,prior
2,1145,3645,near,-1.63785,hu,prior
2,1146,3646,near,-0.667572,hu,prior
2,1147,3647,near,1.35869,hu,prior
2,1148,3648,near,0.0771476,hu,prior
2,1149,3649,near,0.251744,hu,prior
2,1150,3650,near,0.564688,hu,prior
2,1151,3651,near,-0.567231,hu,prior
2,1152,3652,near,0.103568,hu,prior
2,1153,3653,near,-0.410435,hu,prior
2,1154,3654,near,-0.674073,hu,prior
2,1155,3655,near,0.327903,hu,prior
2,1156,3656,near,-1.22118,hu,prior
2,1157,3657,near,1.21875,hu,prior
2,1158,3658,near,-1.22573,hu,prior
2,1159,3659,near,1.22965,hu,prior
2,1160,3660,near,-3.0499,hu,prior
2,1161,3661,near,0.973401,hu,prior
2,1162,3662,near,-0.802334,hu,prior
2,1163,3663,near,0.741377,hu,prior
2,1164,3664,near,1.47384,hu,prior
2,1165,3665,near,-2.07206,hu,prior
2,1166,3666,near,1.23104,hu,prior
2,1167,3667,near,-1.22453,hu,prior
2,1168,3668,near,0.986129,hu,prior
2,1169,3669,near,1.92731,hu,prior
2,1170,3670,near,-0.831825,hu,prior
2,1171,3671,near,-0.52828,hu,prior
2,1172,3672,near,0.885205,hu,prior
2,1173,3673,near,-0.829425,hu,prior
2,1174,3674,near,1.72079,hu,prior
2,1175,3675,near,0.360537,hu,prior
2,1176,3676,near,0.293044,hu,prior
2,1177,3677,near,-0.545213,hu,prior
2,1178,3678,near,1.65598,hu,prior
2,1179,3679,near,-0.941586,hu,prior
2,1180,3680,near,1.17439,hu,prior
2,1181,3681,near,0.233509,hu,prior
2,1182,3682,near,-0.226641,hu,prior
2,1183,3683,near,1.09103,hu,prior
2,1184,3684,near,-0.212062,hu,prior
2,1185,3685,near,-2.63643,hu,prior
2,1186,3686,near,0.276075,hu,prior
2,1187,3687,near,-2.60228,hu,prior
2,1188,3688,near,2.85627,hu,prior
2,1189,3689,near,-1.82224,hu,prior
2,1190,3690,near,-0.390387,hu,prior
2,1191,3691,near,0.399717,hu,prior
2,1192,3692,near,-0.607201,hu,prior
2,1193,3693,near,0.105649,hu,prior
2,1194,3694,near,-0.800996,hu,prior
2,1195,3695,near,1.25208,hu,prior
2,1196,3696,near,2.60848,hu,prior
2,1197,3697,near,-1.35331,hu,prior
2,1198,3698,near,1.55087,hu,prior
2,1199,3699,near,-2.25418,hu,prior
2,1200,3700,near,-1.30834,hu,prior
2,1201,3701,near,0.671691,hu,prior
2,1202,3702,near,-1.50524,hu,prior
2,1203,3703,near,0.190601,hu,prior
2,1204,3704,near,-1.25799,hu,prior
2,1205,3705,near,-1.2384,hu,prior
2,1206,3706,near,-0.282936,hu,prior
2,1207,3707,near,1.11203,hu,prior
2,1208,3708,near,-1.11901,hu,prior
2,1209,3709,near,1.49054,hu,prior
2,1210,3710,near,-1.50161,hu,prior
2,1211,3711,near,0.351153,hu,prior
2,1212,3712,near,-0.467455,hu,prior
2,1213,3713,near,0.690394,hu,prior
2,1214,3714,near,-0.880984,hu,prior
2,1215,3715,near,0.443662,hu,prior
2,1216,3716,near,-1.04108,hu,prior
2,1217,3717,near,-2.42292,hu,prior
2,1218,3718,near,1.70565,hu,prior
2,1219,3719,near,-1.6953,hu,prior
2,1220,3720,near,2.48722,hu,prior
2,1221,3721,near,-0.774165,hu,prior
2,1222,3722,near,-0.644544,hu,prior
2,1223,3723,near,-0.632812,hu,prior
2,1224,3724,near,3.91057,hu,prior
2,1225,3725,near,-2.04256,hu,prior
2,1226,3726,near,-0.652568,hu,prior
2,1227,3727,near,0.662897,hu,prior
2,1228,3728,near,-1.1751,hu,prior
2,1229,3729,near,0.127711,hu,prior
2,1230,3730,near,-0.133283,hu,prior
2,1231,3731,near,-0.281333,hu,prior
2,1232,3732,near,1.39521,hu,prior
2,1233,3733,near,-0.923836,hu,prior
2,1234,3734,near,-0.10763,hu,prior
2,1235,3735,near,-0.459978,hu,prior
2,1236,3736,near,0.322902,hu,prior
2,1237,3737,near,-0.317566,hu,prior
2,1238,3738,near,-0.170261,hu,prior
2,1239,3739,near,-0.308301,hu,prior
2,1240,3740,near,-1.03117,hu,prior
2,1241,3741,near,1.03636,hu,prior
2,1242,3742,near,-1.03121,hu,prior
2,1243,3743,near,-0.627649,hu,prior
2,1244,3744,near,0.501028,hu,prior
2,1245,3745,near,1.34929,hu,prior
2,1246,3746,near,-1.95267,hu,prior
2,1247,3747,near,-0.880891,hu,prior
2,1248,3748,near,-0.752959,hu,prior
2,1249,3749,near,1.6438,hu,prior
2,1250,3750,near,-0.389642,hu,prior
2,1251,3751,near,0.0735409,hu,prior
2,1252,3752,near,-0.1268,hu,prior
2,1253,3753,near,1.34342,hu,prior
2,1254,3754,near,2.04666,hu,prior
2,1255,3755,near,-0.990665,hu,prior
2,1256,3756,near,2.18228,hu,prior
2,1257,3757,near,-2.07695,hu,prior
2,1258,3758,near,-1.90657,hu,prior
2,1259,3759,near,1.33053,hu,prior
2,1260,3760,near,0.543787,hu,prior
2,1261,3761,near,-1.97993,hu,prior
2,1262,3762,near,-1.99544,hu,prior
2,1263,3763,near,2.29081,hu,prior
2,1264,3764,near,0.794746,hu,prior
2,1265,3765,near,-0.840868,hu,prior
2,1266,3766,near,2.00977,hu,prior
2,1267,3767,near,0.684146,hu,prior
2,1268,3768,near,-1.45119,hu,prior
2,1269,3769,near,1.80035,hu,prior
2,1270,3770,near,0.871174,hu,prior
2,1271,3771,near,-0.872097,hu,prior
2,1272,3772,near,2.89,hu,prior
2,1273,3773,near,-2.87939,hu,prior
2,1274,3774,near,0.450455,hu,prior
2,1275,3775,near,3.71545,hu,prior
2,1276,3776,near,-3.09597,hu,prior
2,1277,3777,near,-0.741064,hu,prior
2,1278,3778,near,1.11614,hu,prior
2,1279,3779,near,1.96557,hu,prior
2,1280,3780,near,-2.45627,hu,prior
2,1281,3781,near,1.30452,hu,prior
2,1282,3782,near,-0.228071,hu,prior
2,1283,3783,near,-1.75435,hu,prior
2,1284,3784,near,0.825318,hu,prior
2,1285,3785,near,-0.967193,hu,prior
2,1286,3786,near,-1.08793,hu,prior
2,1287,3787,near,2.10257,hu,prior
2,1288,3788,near,-2.31447,hu,prior
2,1289,3789,near,-3.17998,hu,prior
2,1290,3790,near,1.00788,hu,prior
2,1291,3791,near,-1.45936,hu,prior
2,1292,3792,near,-3.87868,hu,prior
2,1293,3793,near,2.84999,hu,prior
2,1294,3794,near,-1.75243,hu,prior
2,1295,3795,near,0.579077,hu,prior
2,1296,3796,near,-0.574815,hu,prior
2,1297,3797,near,0.947282,hu,prior
2,1298,3798,near,-1.3492,hu,prior
2,1299,3799,near,0.462264,hu,prior
2,1300,3800,near,-0.462078,hu,prior
2,1301,3801,near,-0.795778,hu,prior
2,1302,3802,near,0.793607,hu,prior
2,1303,3803,near,-2.86027,hu,prior
2,1304,3804,near,0.633305,hu,prior
2,1305,3805,near,-0.59231,hu,prior
2,1306,3806,near,-0.64336,hu,prior
2,1307,3807,near,0.774407,hu,prior
2,1308,3808,near,-0.140268,hu,prior
2,1309,3809,near,0.137161,hu,prior
2,1310,3810,near,0.622385,hu,prior
2,1311,3811,near,-2.79787,hu,prior
2,1312,3812,near,0.569511,hu,prior
2,1313,3813,near,-0.066255,hu,prior
2,1314,3814,near,-0.954406,hu,prior
2,1315,3815,near,0.699089,hu,prior
2,1316,3816,near,-0.169593,hu,prior
2,1317,3817,near,0.166615,hu,prior
2,1318,3818,near,-1.7132,hu,prior
2,1319,3819,near,1.86598,hu,prior
2,1320,3820,near,-2.10818,hu,prior
2,1321,3821,near,-1.43841,hu,prior
2,1322,3822,near,0.384065,hu,prior
2,1323,3823,near,0.186221,hu,prior
2,1324,3824,near,1.17769,hu,prior
2,1325,3825,near,-0.995043,hu,prior
2,1326,3826,near,0.267677,hu,prior
2,1327,3827,near,-0.97045,hu,prior
2,1328,3828,near,0.616253,hu,prior
2,1329,3829,near,-0.0114947,hu,prior
2,1330,3830,near,0.144789,hu,prior
2,1331,3831,near,-0.876489,hu,prior
2,1332,3832,near,1.26354,hu,prior
2,1333,3833,near,0.641588,hu,prior
2,1334,3834,near,-0.550671,hu,prior
2,1335,3835,near,0.547651,hu,prior
2,1336,3836,near,2.9422,hu,prior
2,1337,3837,near,-2.93932,hu,prior
2,1338,3838,near,0.552572,hu,prior
2,1339,3839,near,0.951725,hu,prior
2,1340,3840,near,1.14554,hu,prior
2,1341,3841,near,0.938126,hu,prior
2,1342,3842,near,1.15765,hu,prior
2,1343,3843,near,-1.15392,hu,prior
2,1344,3844,near,0.649587,hu,prior
2,1345,3845,near,1.15734,hu,prior
2,1346,3846,near,-1.38003,hu,prior
2,1347,3847,near,0.91438,hu,prior
2,1348,3848,near,-0.761506,hu,prior
2,1349,3849,near,-0.0786483,hu,prior
2,1350,3850,near,0.383933,hu,prior
2,1351,3851,near,0.0664491,hu,prior
2,1352,3852,near,0.053761,hu,prior
2,1353,3853,near,-0.0480396,hu,prior
2,1354,3854,near,-1.82853,hu,prior
2,1355,3855,near,1.82105,hu,prior
2,1356,3856,near,-2.31858,hu,prior
2,1357,3857,near,-0.214401,hu,prior
2,1358,3858,near,-0.702208,hu,prior
2,1359,3859,near,-1.18989,hu,prior
2,1360,3860,near,0.396749,hu,prior
2,1361,3861,near,-0.0524943,hu,prior
2,1362,3862,near,-0.529164,hu,prior
2,1363,3863,near,2.68284,hu,prior
2,1364,3864,near,-0.927156,hu,prior
2,1365,3865,near,0.922565,hu,prior
2,1366,3866,near,0.732514,hu,prior
2,1367,3867,near,-0.113812,hu,prior
2,1368,3868,near,0.116864,hu,prior
2,1369,3869,near,-0.569281,hu,prior
2,1370,3870,near,0.930755,hu,prior
2,1371,3871,near,2.21689,hu,prior
2,1372,3872,near,-1.47117,hu,prior
2,1373,3873,near,1.46735,hu,prior
2,1374,3874,near,-1.22692,hu,prior
2,1375,3875,near,-0.966345,hu,prior
2,1376,3876,near,0.259033,hu,prior
2,1377,3877,near,0.00293043,hu,prior
2,1378,3878,near,-0.00182826,hu,prior
2,1379,3879,near,-0.275426,hu,prior
2,1380,3880,near,0.595899,hu,prior
2,1381,3881,near,2.65277,hu,prior
2,1382,3882,near,-2.62621,hu,prior
2,1383,3883,near,1.95818,hu,prior
2,1384,3884,near,-1.77902,hu,prior
2,1385,3885,near,1.03453,hu,prior
2,1386,3886,near,-0.867815,hu,prior
2,1387,3887,near,0.869518,hu,prior
2,1388,3888,near,-2.19744,hu,prior
2,1389,3889,near,2.29647,hu,prior
2,1390,3890,near,-1.26446,hu,prior
2,1391,3891,near,0.588237,hu,prior
2,1392,3892,near,1.44288,hu,prior
2,1393,3893,near,-1.53416,hu,prior
2,1394,3894,near,2.43382,hu,prior
2,1395,3895,near,-0.341529,hu,prior
2,1396,3896,near,0.134086,hu,prior
2,1397,3897,near,0.248463,hu,prior
2,1398,3898,near,-0.60947,hu,prior
2,1399,3899,near,-0.288888,hu,prior
2,1400,3900,near,1.30379,hu,prior
2,1401,3901,near,1.97993,hu,prior
2,1402,3902,near,-1.8612,hu,prior
2,1403,3903,near,0.321921,hu,prior
2,1404,3904,near,0.341935,hu,prior
2,1405,3905,near,-0.0240875,hu,prior
2,1406,3906,near,0.451193,hu,prior
2,1407,3907,near,-1.20415,hu,prior
2,1408,3908,near,-0.286499,hu,prior
2,1409,3909,near,0.6505,hu,prior
2,1410,3910,near,-2.13154,hu,prior
2,1411,3911,near,1.18636,hu,prior
2,1412,3912,near,-1.5486,hu,prior
2,1413,3913,near,1.61478,hu,prior
2,1414,3914,near,0.11039,hu,prior
2,1415,3915,near,-0.812231,hu,prior
2,1416,3916,near,-0.749555,hu,prior
2,1417,3917,near,-0.694751,hu,prior
2,1418,3918,near,1.28133,hu,prior
2,1419,3919,near,-0.984257,hu,prior
2,1420,3920,near,0.981167,hu,prior
2,1421,3921,near,-1.10953,hu,prior
2,1422,3922,near,0.138418,hu,prior
2,1423,3923,near,-0.605221,hu,prior
2,1424,3924,near,1.19666,hu,prior
2,1425,3925,near,0.823394,hu,prior
2,1426,3926,near,-0.561455,hu,prior
2,1427,3927,near,0.357704,hu,prior
2,1428,3928,near,-0.0286996,hu,prior
2,1429,3929,near,0.140289,hu,prior
2,1430,3930,near,-0.347241,hu,prior
2,1431,3931,near,-1.90914,hu,prior
2,1432,3932,near,2.05273,hu,prior
2,1433,3933,near,-1.27802,hu,prior
2,1434,3934,near,1.2808,hu,prior
2,1435,3935,near,-0.567378,hu,prior
2,1436,3936,near,0.24273,hu,prior
2,1437,3937,near,-0.169257,hu,prior
2,1438,3938,near,-0.119005,hu,prior
2,1439,3939,near,0.194753,hu,prior
2,1440,3940,near,-0.19501,hu,prior
2,1441,3941,near,-1.07429,hu,prior
2,1442,3942,near,-0.816421,hu,prior
2,1443,3943,near,-0.107844,hu,prior
2,1444,3944,near,-0.14085,hu,prior
2,1445,3945,near,1.20694,hu,prior
2,1446,3946,near,-0.54171,hu,prior
2,1447,3947,near,-0.450743,hu,prior
2,1448,3948,near,-2.01676,hu,prior
2,1449,3949,near,1.44301,hu,prior
2,1450,3950,near,-0.76764,hu,prior
2,1451,3951,near,0.815178,hu,prior
2,1452,3952,near,-1.45648,hu,prior
2,1453,3953,near,1.62443,hu,prior
2,1454,3954,near,-0.451146,hu,prior
2,1455,3955,near,0.845722,hu,prior
2,1456,3956,near,0.338298,hu,prior
2,1457,3957,near,-0.0582183,hu,prior
2,1458,3958,near,0.253036,hu,prior
2,1459,3959,near,-0.257872,hu,prior
2,1460,3960,near,0.267688,hu,prior
2,1461,3961,near,-0.96189499999999994,hu,prior
2,1462,3962,near,1.86781,hu,prior
2,1463,3963,near,2.84288,hu,prior
2,1464,3964,near,-2.83853,hu,prior
2,1465,3965,near,2.68339,hu,prior
2,1466,3966,near,-1.61901,hu,prior
2,1467,3967,near,0.297009,hu,prior
2,1468,3968,near,-2.42146,hu,prior
2,1469,3969,near,-1.15106,hu,prior
2,1470,3970,near,1.69211,hu,prior
2,1471,3971,near,-0.928047,hu,prior
2,1472,3972,near,-0.028584,hu,prior
2,1473,3973,near,-0.362052,hu,prior
2,1474,3974,near,-2.45483,hu,prior
2,1475,3975,near,1.61237,hu,prior
2,1476,3976,near,-1.22313,hu,prior
2,1477,3977,near,0.315579,hu,prior
2,1478,3978,near,-0.313069,hu,prior
2,1479,3979,near,-0.302787,hu,prior
2,1480,3980,near,0.356353,hu,prior
2,1481,3981,near,0.0554384,hu,prior
2,1482,3982,near,-1.59036,hu,prior
2,1483,3983,near,0.883343,hu,prior
2,1484,3984,near,0.4299,hu,prior
2,1485,3985,near,-1.24559,hu,prior
2,1486,3986,near,-0.0200772,hu,prior
2,1487,3987,near,-1.45476,hu,prior
2,1488,3988,near,0.865794,hu,prior
2,1489,3989,near,-0.189132,hu,prior
2,1490,3990,near,1.25978,hu,prior
2,1491,3991,near,-1.43452,hu,prior
2,1492,3992,near,-2.24299,hu,prior
2,1493,3993,near,1.2297,hu,prior
2,1494,3994,near,0.254809,hu,prior
2,1495,3995,near,-0.2599,hu,prior
2,1496,3996,near,0.492637,hu,prior
2,1497,3997,near,1.08676,hu,prior
2,1498,3998,near,0.602476,hu,prior
2,1499,3999,near,-0.820981,hu,prior
2,1500,4000,near,-0.444343,hu,prior
2,1501,4001,near,2.10036,hu,prior
2,1502,4002,near,0.350491,hu,prior
2,1503,4003,near,-3.08327,hu,prior
2,1504,4004,near,-1.76495,hu,prior
2,1505,4005,near,-0.340183,hu,prior
2,1506,4006,near,-0.343334,hu,prior
2,1507,4007,near,0.235612,hu,prior
2,1508,4008,near,-1.08504,hu,prior
2,1509,4009,near,-1.51958,hu,prior
2,1510,4010,near,1.93062,hu,prior
2,1511,4011,near,-2.348,hu,prior
2,1512,4012,near,1.58669,hu,prior
2,1513,4013,near,-1.17429,hu,prior
2,1514,4014,near,1.17248,hu,prior
2,1515,4015,near,1.10716,hu,prior
2,1516,4016,near,2.67779,hu,prior
2,1517,4017,near,1.40565,hu,prior
2,1518,4018,near,-1.67491,hu,prior
2,1519,4019,near,1.67476,hu,prior
2,1520,4020,near,-2.38636,hu,prior
2,1521,4021,near,3.62941,hu,prior
2,1522,4022,near,-2.71552,hu,prior
2,1523,4023,near,0.743171,hu,prior
2,1524,4024,near,1.06833,hu,prior
2,1525,4025,near,1.09946,hu,prior
2,1526,4026,near,-1.00642,hu,prior
2,1527,4027,near,1.00549,hu,prior
2,1528,4028,near,-0.553803,hu,prior
2,1529,4029,near,3.4777,hu,prior
2,1530,4030,near,-2.26604,hu,prior
2,1531,4031,near,2.2616,hu,prior
2,1532,4032,near,1.97278,hu,prior
2,1533,4033,near,-1.69648,hu,prior
2,1534,4034,near,-0.947806,hu,prior
2,1535,4035,near,0.0488123,hu,prior
2,1536,4036,near,0.120111,hu,prior
2,1537,4037,near,0.347016,hu,prior
2,1538,4038,near,-0.347845,hu,prior
2,1539,4039,near,0.356325,hu,prior
2,1540,4040,near,2.65961,hu,prior
2,1541,4041,near,1.12537,hu,prior
2,1542,4042,near,-0.420609,hu,prior
2,1543,4043,near,0.144051,hu,prior
2,1544,4044,near,0.434391,hu,prior
2,1545,4045,near,-0.439974,hu,prior
2,1546,4046,near,-0.870821,hu,prior
2,1547,4047,near,0.386398,hu,prior
2,1548,4048,near,-0.695647,hu,prior
2,1549,4049,near,0.0910179,hu,prior
2,1550,4050,near,-0.338374,hu,prior
2,1551,4051,near,-1.85441,hu,prior
2,1552,4052,near,-1.53478,hu,prior
2,1553,4053,near,-0.11436,hu,prior
2,1554,4054,near,-0.314185,hu,prior
2,1555,4055,near,0.85714,hu,prior
2,1556,4056,near,0.861828,hu,prior
2,1557,4057,near,-0.927456,hu,prior
2,1558,4058,near,-1.86605,hu,prior
2,1559,4059,near,-1.15752,hu,prior
2,1560,4060,near,1.35445,hu,prior
2,1561,4061,near,-1.91649,hu,prior
2,1562,4062,near,4.10621,hu,prior
2,1563,4063,near,-3.97833,hu,prior
2,1564,4064,near,2.88998,hu,prior
